[30.116622, -97.768810000000002]	[30.12630458974359, -97.768810000000002]	[30.135987179487181, -97.768810000000002]	[30.145669769230768, -97.768810000000002]	[30.155352358974358, -97.768810000000002]	[30.165034948717949, -97.768810000000002]	[30.17471753846154, -97.768810000000002]	[30.184400128205127, -97.768810000000002]	[30.194082717948717, -97.768810000000002]	[30.203765307692308, -97.768810000000002]	[30.213447897435898, -97.768810000000002]	[30.223130487179485, -97.768810000000002]	[30.232813076923076, -97.768810000000002]	[30.242495666666667, -97.768810000000002]	[30.252178256410257, -97.768810000000002]	[30.261860846153848, -97.768810000000002]	[30.271543435897435, -97.768810000000002]	[30.281226025641026, -97.768810000000002]	[30.290908615384616, -97.768810000000002]	[30.300591205128207, -97.768810000000002]	[30.310273794871794, -97.768810000000002]	[30.319956384615384, -97.768810000000002]	[30.329638974358975, -97.768810000000002]	[30.339321564102566, -97.768810000000002]	[30.349004153846153, -97.768810000000002]	[30.358686743589743, -97.768810000000002]	[30.368369333333334, -97.768810000000002]	[30.378051923076924, -97.768810000000002]	[30.387734512820515, -97.768810000000002]	[30.397417102564102, -97.768810000000002]	[30.407099692307693, -97.768810000000002]	[30.416782282051283, -97.768810000000002]	[30.426464871794874, -97.768810000000002]	[30.436147461538461, -97.768810000000002]	[30.445830051282051, -97.768810000000002]	[30.455512641025642, -97.768810000000002]	[30.465195230769233, -97.768810000000002]	[30.47487782051282, -97.768810000000002]	[30.48456041025641, -97.768810000000002]	[30.494243000000001, -97.768810000000002]
[30.116622, -97.543590666666674]	[30.12630458974359, -97.543590666666674]	[30.135987179487181, -97.543590666666674]	[30.145669769230768, -97.543590666666674]	[30.155352358974358, -97.543590666666674]	[30.165034948717949, -97.543590666666674]	[30.17471753846154, -97.543590666666674]	[30.184400128205127, -97.543590666666674]	[30.194082717948717, -97.543590666666674]	[30.203765307692308, -97.543590666666674]	[30.213447897435898, -97.543590666666674]	[30.223130487179485, -97.543590666666674]	[30.232813076923076, -97.543590666666674]	[30.242495666666667, -97.543590666666674]	[30.252178256410257, -97.543590666666674]	[30.261860846153848, -97.543590666666674]	[30.271543435897435, -97.543590666666674]	[30.281226025641026, -97.543590666666674]	[30.290908615384616, -97.543590666666674]	[30.300591205128207, -97.543590666666674]	[30.310273794871794, -97.543590666666674]	[30.319956384615384, -97.543590666666674]	[30.329638974358975, -97.543590666666674]	[30.339321564102566, -97.543590666666674]	[30.349004153846153, -97.543590666666674]	[30.358686743589743, -97.543590666666674]	[30.368369333333334, -97.543590666666674]	[30.378051923076924, -97.543590666666674]	[30.387734512820515, -97.543590666666674]	[30.397417102564102, -97.543590666666674]	[30.407099692307693, -97.543590666666674]	[30.416782282051283, -97.543590666666674]	[30.426464871794874, -97.543590666666674]	[30.436147461538461, -97.543590666666674]	[30.445830051282051, -97.543590666666674]	[30.455512641025642, -97.543590666666674]	[30.465195230769233, -97.543590666666674]	[30.47487782051282, -97.543590666666674]	[30.48456041025641, -97.543590666666674]	[30.494243000000001, -97.543590666666674]
[30.116622, -97.534928384615384]	[30.12630458974359, -97.534928384615384]	[30.135987179487181, -97.534928384615384]	[30.145669769230768, -97.534928384615384]	[30.155352358974358, -97.534928384615384]	[30.165034948717949, -97.534928384615384]	[30.17471753846154, -97.534928384615384]	[30.184400128205127, -97.534928384615384]	[30.194082717948717, -97.534928384615384]	[30.203765307692308, -97.534928384615384]	[30.213447897435898, -97.534928384615384]	[30.223130487179485, -97.534928384615384]	[30.232813076923076, -97.534928384615384]	[30.242495666666667, -97.534928384615384]	[30.252178256410257, -97.534928384615384]	[30.261860846153848, -97.534928384615384]	[30.271543435897435, -97.534928384615384]	[30.281226025641026, -97.534928384615384]	[30.290908615384616, -97.534928384615384]	[30.300591205128207, -97.534928384615384]	[30.310273794871794, -97.534928384615384]	[30.319956384615384, -97.534928384615384]	[30.329638974358975, -97.534928384615384]	[30.339321564102566, -97.534928384615384]	[30.349004153846153, -97.534928384615384]	[30.358686743589743, -97.534928384615384]	[30.368369333333334, -97.534928384615384]	[30.378051923076924, -97.534928384615384]	[30.387734512820515, -97.534928384615384]	[30.397417102564102, -97.534928384615384]	[30.407099692307693, -97.534928384615384]	[30.416782282051283, -97.534928384615384]	[30.426464871794874, -97.534928384615384]	[30.436147461538461, -97.534928384615384]	[30.445830051282051, -97.534928384615384]	[30.455512641025642, -97.534928384615384]	[30.465195230769233, -97.534928384615384]	[30.47487782051282, -97.534928384615384]	[30.48456041025641, -97.534928384615384]	[30.494243000000001, -97.534928384615384]
[30.116622, -97.526266102564108]	[30.12630458974359, -97.526266102564108]	[30.135987179487181, -97.526266102564108]	[30.145669769230768, -97.526266102564108]	[30.155352358974358, -97.526266102564108]	[30.165034948717949, -97.526266102564108]	[30.17471753846154, -97.526266102564108]	[30.184400128205127, -97.526266102564108]	[30.194082717948717, -97.526266102564108]	[30.203765307692308, -97.526266102564108]	[30.213447897435898, -97.526266102564108]	[30.223130487179485, -97.526266102564108]	[30.232813076923076, -97.526266102564108]	[30.242495666666667, -97.526266102564108]	[30.252178256410257, -97.526266102564108]	[30.261860846153848, -97.526266102564108]	[30.271543435897435, -97.526266102564108]	[30.281226025641026, -97.526266102564108]	[30.290908615384616, -97.526266102564108]	[30.300591205128207, -97.526266102564108]	[30.310273794871794, -97.526266102564108]	[30.319956384615384, -97.526266102564108]	[30.329638974358975, -97.526266102564108]	[30.339321564102566, -97.526266102564108]	[30.349004153846153, -97.526266102564108]	[30.358686743589743, -97.526266102564108]	[30.368369333333334, -97.526266102564108]	[30.378051923076924, -97.526266102564108]	[30.387734512820515, -97.526266102564108]	[30.397417102564102, -97.526266102564108]	[30.407099692307693, -97.526266102564108]	[30.416782282051283, -97.526266102564108]	[30.426464871794874, -97.526266102564108]	[30.436147461538461, -97.526266102564108]	[30.445830051282051, -97.526266102564108]	[30.455512641025642, -97.526266102564108]	[30.465195230769233, -97.526266102564108]	[30.47487782051282, -97.526266102564108]	[30.48456041025641, -97.526266102564108]	[30.494243000000001, -97.526266102564108]
[30.116622, -97.517603820512818]	[30.12630458974359, -97.517603820512818]	[30.135987179487181, -97.517603820512818]	[30.145669769230768, -97.517603820512818]	[30.155352358974358, -97.517603820512818]	[30.165034948717949, -97.517603820512818]	[30.17471753846154, -97.517603820512818]	[30.184400128205127, -97.517603820512818]	[30.194082717948717, -97.517603820512818]	[30.203765307692308, -97.517603820512818]	[30.213447897435898, -97.517603820512818]	[30.223130487179485, -97.517603820512818]	[30.232813076923076, -97.517603820512818]	[30.242495666666667, -97.517603820512818]	[30.252178256410257, -97.517603820512818]	[30.261860846153848, -97.517603820512818]	[30.271543435897435, -97.517603820512818]	[30.281226025641026, -97.517603820512818]	[30.290908615384616, -97.517603820512818]	[30.300591205128207, -97.517603820512818]	[30.310273794871794, -97.517603820512818]	[30.319956384615384, -97.517603820512818]	[30.329638974358975, -97.517603820512818]	[30.339321564102566, -97.517603820512818]	[30.349004153846153, -97.517603820512818]	[30.358686743589743, -97.517603820512818]	[30.368369333333334, -97.517603820512818]	[30.378051923076924, -97.517603820512818]	[30.387734512820515, -97.517603820512818]	[30.397417102564102, -97.517603820512818]	[30.407099692307693, -97.517603820512818]	[30.416782282051283, -97.517603820512818]	[30.426464871794874, -97.517603820512818]	[30.436147461538461, -97.517603820512818]	[30.445830051282051, -97.517603820512818]	[30.455512641025642, -97.517603820512818]	[30.465195230769233, -97.517603820512818]	[30.47487782051282, -97.517603820512818]	[30.48456041025641, -97.517603820512818]	[30.494243000000001, -97.517603820512818]
[30.116622, -97.508941538461542]	[30.12630458974359, -97.508941538461542]	[30.135987179487181, -97.508941538461542]	[30.145669769230768, -97.508941538461542]	[30.155352358974358, -97.508941538461542]	[30.165034948717949, -97.508941538461542]	[30.17471753846154, -97.508941538461542]	[30.184400128205127, -97.508941538461542]	[30.194082717948717, -97.508941538461542]	[30.203765307692308, -97.508941538461542]	[30.213447897435898, -97.508941538461542]	[30.223130487179485, -97.508941538461542]	[30.232813076923076, -97.508941538461542]	[30.242495666666667, -97.508941538461542]	[30.252178256410257, -97.508941538461542]	[30.261860846153848, -97.508941538461542]	[30.271543435897435, -97.508941538461542]	[30.281226025641026, -97.508941538461542]	[30.290908615384616, -97.508941538461542]	[30.300591205128207, -97.508941538461542]	[30.310273794871794, -97.508941538461542]	[30.319956384615384, -97.508941538461542]	[30.329638974358975, -97.508941538461542]	[30.339321564102566, -97.508941538461542]	[30.349004153846153, -97.508941538461542]	[30.358686743589743, -97.508941538461542]	[30.368369333333334, -97.508941538461542]	[30.378051923076924, -97.508941538461542]	[30.387734512820515, -97.508941538461542]	[30.397417102564102, -97.508941538461542]	[30.407099692307693, -97.508941538461542]	[30.416782282051283, -97.508941538461542]	[30.426464871794874, -97.508941538461542]	[30.436147461538461, -97.508941538461542]	[30.445830051282051, -97.508941538461542]	[30.455512641025642, -97.508941538461542]	[30.465195230769233, -97.508941538461542]	[30.47487782051282, -97.508941538461542]	[30.48456041025641, -97.508941538461542]	[30.494243000000001, -97.508941538461542]
[30.116622, -97.500279256410252]	[30.12630458974359, -97.500279256410252]	[30.135987179487181, -97.500279256410252]	[30.145669769230768, -97.500279256410252]	[30.155352358974358, -97.500279256410252]	[30.165034948717949, -97.500279256410252]	[30.17471753846154, -97.500279256410252]	[30.184400128205127, -97.500279256410252]	[30.194082717948717, -97.500279256410252]	[30.203765307692308, -97.500279256410252]	[30.213447897435898, -97.500279256410252]	[30.223130487179485, -97.500279256410252]	[30.232813076923076, -97.500279256410252]	[30.242495666666667, -97.500279256410252]	[30.252178256410257, -97.500279256410252]	[30.261860846153848, -97.500279256410252]	[30.271543435897435, -97.500279256410252]	[30.281226025641026, -97.500279256410252]	[30.290908615384616, -97.500279256410252]	[30.300591205128207, -97.500279256410252]	[30.310273794871794, -97.500279256410252]	[30.319956384615384, -97.500279256410252]	[30.329638974358975, -97.500279256410252]	[30.339321564102566, -97.500279256410252]	[30.349004153846153, -97.500279256410252]	[30.358686743589743, -97.500279256410252]	[30.368369333333334, -97.500279256410252]	[30.378051923076924, -97.500279256410252]	[30.387734512820515, -97.500279256410252]	[30.397417102564102, -97.500279256410252]	[30.407099692307693, -97.500279256410252]	[30.416782282051283, -97.500279256410252]	[30.426464871794874, -97.500279256410252]	[30.436147461538461, -97.500279256410252]	[30.445830051282051, -97.500279256410252]	[30.455512641025642, -97.500279256410252]	[30.465195230769233, -97.500279256410252]	[30.47487782051282, -97.500279256410252]	[30.48456041025641, -97.500279256410252]	[30.494243000000001, -97.500279256410252]
[30.116622, -97.491616974358976]	[30.12630458974359, -97.491616974358976]	[30.135987179487181, -97.491616974358976]	[30.145669769230768, -97.491616974358976]	[30.155352358974358, -97.491616974358976]	[30.165034948717949, -97.491616974358976]	[30.17471753846154, -97.491616974358976]	[30.184400128205127, -97.491616974358976]	[30.194082717948717, -97.491616974358976]	[30.203765307692308, -97.491616974358976]	[30.213447897435898, -97.491616974358976]	[30.223130487179485, -97.491616974358976]	[30.232813076923076, -97.491616974358976]	[30.242495666666667, -97.491616974358976]	[30.252178256410257, -97.491616974358976]	[30.261860846153848, -97.491616974358976]	[30.271543435897435, -97.491616974358976]	[30.281226025641026, -97.491616974358976]	[30.290908615384616, -97.491616974358976]	[30.300591205128207, -97.491616974358976]	[30.310273794871794, -97.491616974358976]	[30.319956384615384, -97.491616974358976]	[30.329638974358975, -97.491616974358976]	[30.339321564102566, -97.491616974358976]	[30.349004153846153, -97.491616974358976]	[30.358686743589743, -97.491616974358976]	[30.368369333333334, -97.491616974358976]	[30.378051923076924, -97.491616974358976]	[30.387734512820515, -97.491616974358976]	[30.397417102564102, -97.491616974358976]	[30.407099692307693, -97.491616974358976]	[30.416782282051283, -97.491616974358976]	[30.426464871794874, -97.491616974358976]	[30.436147461538461, -97.491616974358976]	[30.445830051282051, -97.491616974358976]	[30.455512641025642, -97.491616974358976]	[30.465195230769233, -97.491616974358976]	[30.47487782051282, -97.491616974358976]	[30.48456041025641, -97.491616974358976]	[30.494243000000001, -97.491616974358976]
[30.116622, -97.4829546923077]	[30.12630458974359, -97.4829546923077]	[30.135987179487181, -97.4829546923077]	[30.145669769230768, -97.4829546923077]	[30.155352358974358, -97.4829546923077]	[30.165034948717949, -97.4829546923077]	[30.17471753846154, -97.4829546923077]	[30.184400128205127, -97.4829546923077]	[30.194082717948717, -97.4829546923077]	[30.203765307692308, -97.4829546923077]	[30.213447897435898, -97.4829546923077]	[30.223130487179485, -97.4829546923077]	[30.232813076923076, -97.4829546923077]	[30.242495666666667, -97.4829546923077]	[30.252178256410257, -97.4829546923077]	[30.261860846153848, -97.4829546923077]	[30.271543435897435, -97.4829546923077]	[30.281226025641026, -97.4829546923077]	[30.290908615384616, -97.4829546923077]	[30.300591205128207, -97.4829546923077]	[30.310273794871794, -97.4829546923077]	[30.319956384615384, -97.4829546923077]	[30.329638974358975, -97.4829546923077]	[30.339321564102566, -97.4829546923077]	[30.349004153846153, -97.4829546923077]	[30.358686743589743, -97.4829546923077]	[30.368369333333334, -97.4829546923077]	[30.378051923076924, -97.4829546923077]	[30.387734512820515, -97.4829546923077]	[30.397417102564102, -97.4829546923077]	[30.407099692307693, -97.4829546923077]	[30.416782282051283, -97.4829546923077]	[30.426464871794874, -97.4829546923077]	[30.436147461538461, -97.4829546923077]	[30.445830051282051, -97.4829546923077]	[30.455512641025642, -97.4829546923077]	[30.465195230769233, -97.4829546923077]	[30.47487782051282, -97.4829546923077]	[30.48456041025641, -97.4829546923077]	[30.494243000000001, -97.4829546923077]
[30.116622, -97.47429241025641]	[30.12630458974359, -97.47429241025641]	[30.135987179487181, -97.47429241025641]	[30.145669769230768, -97.47429241025641]	[30.155352358974358, -97.47429241025641]	[30.165034948717949, -97.47429241025641]	[30.17471753846154, -97.47429241025641]	[30.184400128205127, -97.47429241025641]	[30.194082717948717, -97.47429241025641]	[30.203765307692308, -97.47429241025641]	[30.213447897435898, -97.47429241025641]	[30.223130487179485, -97.47429241025641]	[30.232813076923076, -97.47429241025641]	[30.242495666666667, -97.47429241025641]	[30.252178256410257, -97.47429241025641]	[30.261860846153848, -97.47429241025641]	[30.271543435897435, -97.47429241025641]	[30.281226025641026, -97.47429241025641]	[30.290908615384616, -97.47429241025641]	[30.300591205128207, -97.47429241025641]	[30.310273794871794, -97.47429241025641]	[30.319956384615384, -97.47429241025641]	[30.329638974358975, -97.47429241025641]	[30.339321564102566, -97.47429241025641]	[30.349004153846153, -97.47429241025641]	[30.358686743589743, -97.47429241025641]	[30.368369333333334, -97.47429241025641]	[30.378051923076924, -97.47429241025641]	[30.387734512820515, -97.47429241025641]	[30.397417102564102, -97.47429241025641]	[30.407099692307693, -97.47429241025641]	[30.416782282051283, -97.47429241025641]	[30.426464871794874, -97.47429241025641]	[30.436147461538461, -97.47429241025641]	[30.445830051282051, -97.47429241025641]	[30.455512641025642, -97.47429241025641]	[30.465195230769233, -97.47429241025641]	[30.47487782051282, -97.47429241025641]	[30.48456041025641, -97.47429241025641]	[30.494243000000001, -97.47429241025641]
[30.116622, -97.465630128205134]	[30.12630458974359, -97.465630128205134]	[30.135987179487181, -97.465630128205134]	[30.145669769230768, -97.465630128205134]	[30.155352358974358, -97.465630128205134]	[30.165034948717949, -97.465630128205134]	[30.17471753846154, -97.465630128205134]	[30.184400128205127, -97.465630128205134]	[30.194082717948717, -97.465630128205134]	[30.203765307692308, -97.465630128205134]	[30.213447897435898, -97.465630128205134]	[30.223130487179485, -97.465630128205134]	[30.232813076923076, -97.465630128205134]	[30.242495666666667, -97.465630128205134]	[30.252178256410257, -97.465630128205134]	[30.261860846153848, -97.465630128205134]	[30.271543435897435, -97.465630128205134]	[30.281226025641026, -97.465630128205134]	[30.290908615384616, -97.465630128205134]	[30.300591205128207, -97.465630128205134]	[30.310273794871794, -97.465630128205134]	[30.319956384615384, -97.465630128205134]	[30.329638974358975, -97.465630128205134]	[30.339321564102566, -97.465630128205134]	[30.349004153846153, -97.465630128205134]	[30.358686743589743, -97.465630128205134]	[30.368369333333334, -97.465630128205134]	[30.378051923076924, -97.465630128205134]	[30.387734512820515, -97.465630128205134]	[30.397417102564102, -97.465630128205134]	[30.407099692307693, -97.465630128205134]	[30.416782282051283, -97.465630128205134]	[30.426464871794874, -97.465630128205134]	[30.436147461538461, -97.465630128205134]	[30.445830051282051, -97.465630128205134]	[30.455512641025642, -97.465630128205134]	[30.465195230769233, -97.465630128205134]	[30.47487782051282, -97.465630128205134]	[30.48456041025641, -97.465630128205134]	[30.494243000000001, -97.465630128205134]
[30.116622, -97.456967846153844]	[30.12630458974359, -97.456967846153844]	[30.135987179487181, -97.456967846153844]	[30.145669769230768, -97.456967846153844]	[30.155352358974358, -97.456967846153844]	[30.165034948717949, -97.456967846153844]	[30.17471753846154, -97.456967846153844]	[30.184400128205127, -97.456967846153844]	[30.194082717948717, -97.456967846153844]	[30.203765307692308, -97.456967846153844]	[30.213447897435898, -97.456967846153844]	[30.223130487179485, -97.456967846153844]	[30.232813076923076, -97.456967846153844]	[30.242495666666667, -97.456967846153844]	[30.252178256410257, -97.456967846153844]	[30.261860846153848, -97.456967846153844]	[30.271543435897435, -97.456967846153844]	[30.281226025641026, -97.456967846153844]	[30.290908615384616, -97.456967846153844]	[30.300591205128207, -97.456967846153844]	[30.310273794871794, -97.456967846153844]	[30.319956384615384, -97.456967846153844]	[30.329638974358975, -97.456967846153844]	[30.339321564102566, -97.456967846153844]	[30.349004153846153, -97.456967846153844]	[30.358686743589743, -97.456967846153844]	[30.368369333333334, -97.456967846153844]	[30.378051923076924, -97.456967846153844]	[30.387734512820515, -97.456967846153844]	[30.397417102564102, -97.456967846153844]	[30.407099692307693, -97.456967846153844]	[30.416782282051283, -97.456967846153844]	[30.426464871794874, -97.456967846153844]	[30.436147461538461, -97.456967846153844]	[30.445830051282051, -97.456967846153844]	[30.455512641025642, -97.456967846153844]	[30.465195230769233, -97.456967846153844]	[30.47487782051282, -97.456967846153844]	[30.48456041025641, -97.456967846153844]	[30.494243000000001, -97.456967846153844]
[30.116622, -97.448305564102569]	[30.12630458974359, -97.448305564102569]	[30.135987179487181, -97.448305564102569]	[30.145669769230768, -97.448305564102569]	[30.155352358974358, -97.448305564102569]	[30.165034948717949, -97.448305564102569]	[30.17471753846154, -97.448305564102569]	[30.184400128205127, -97.448305564102569]	[30.194082717948717, -97.448305564102569]	[30.203765307692308, -97.448305564102569]	[30.213447897435898, -97.448305564102569]	[30.223130487179485, -97.448305564102569]	[30.232813076923076, -97.448305564102569]	[30.242495666666667, -97.448305564102569]	[30.252178256410257, -97.448305564102569]	[30.261860846153848, -97.448305564102569]	[30.271543435897435, -97.448305564102569]	[30.281226025641026, -97.448305564102569]	[30.290908615384616, -97.448305564102569]	[30.300591205128207, -97.448305564102569]	[30.310273794871794, -97.448305564102569]	[30.319956384615384, -97.448305564102569]	[30.329638974358975, -97.448305564102569]	[30.339321564102566, -97.448305564102569]	[30.349004153846153, -97.448305564102569]	[30.358686743589743, -97.448305564102569]	[30.368369333333334, -97.448305564102569]	[30.378051923076924, -97.448305564102569]	[30.387734512820515, -97.448305564102569]	[30.397417102564102, -97.448305564102569]	[30.407099692307693, -97.448305564102569]	[30.416782282051283, -97.448305564102569]	[30.426464871794874, -97.448305564102569]	[30.436147461538461, -97.448305564102569]	[30.445830051282051, -97.448305564102569]	[30.455512641025642, -97.448305564102569]	[30.465195230769233, -97.448305564102569]	[30.47487782051282, -97.448305564102569]	[30.48456041025641, -97.448305564102569]	[30.494243000000001, -97.448305564102569]
[30.116622, -97.439643282051279]	[30.12630458974359, -97.439643282051279]	[30.135987179487181, -97.439643282051279]	[30.145669769230768, -97.439643282051279]	[30.155352358974358, -97.439643282051279]	[30.165034948717949, -97.439643282051279]	[30.17471753846154, -97.439643282051279]	[30.184400128205127, -97.439643282051279]	[30.194082717948717, -97.439643282051279]	[30.203765307692308, -97.439643282051279]	[30.213447897435898, -97.439643282051279]	[30.223130487179485, -97.439643282051279]	[30.232813076923076, -97.439643282051279]	[30.242495666666667, -97.439643282051279]	[30.252178256410257, -97.439643282051279]	[30.261860846153848, -97.439643282051279]	[30.271543435897435, -97.439643282051279]	[30.281226025641026, -97.439643282051279]	[30.290908615384616, -97.439643282051279]	[30.300591205128207, -97.439643282051279]	[30.310273794871794, -97.439643282051279]	[30.319956384615384, -97.439643282051279]	[30.329638974358975, -97.439643282051279]	[30.339321564102566, -97.439643282051279]	[30.349004153846153, -97.439643282051279]	[30.358686743589743, -97.439643282051279]	[30.368369333333334, -97.439643282051279]	[30.378051923076924, -97.439643282051279]	[30.387734512820515, -97.439643282051279]	[30.397417102564102, -97.439643282051279]	[30.407099692307693, -97.439643282051279]	[30.416782282051283, -97.439643282051279]	[30.426464871794874, -97.439643282051279]	[30.436147461538461, -97.439643282051279]	[30.445830051282051, -97.439643282051279]	[30.455512641025642, -97.439643282051279]	[30.465195230769233, -97.439643282051279]	[30.47487782051282, -97.439643282051279]	[30.48456041025641, -97.439643282051279]	[30.494243000000001, -97.439643282051279]
[30.116622, -97.430981000000003]	[30.12630458974359, -97.430981000000003]	[30.135987179487181, -97.430981000000003]	[30.145669769230768, -97.430981000000003]	[30.155352358974358, -97.430981000000003]	[30.165034948717949, -97.430981000000003]	[30.17471753846154, -97.430981000000003]	[30.184400128205127, -97.430981000000003]	[30.194082717948717, -97.430981000000003]	[30.203765307692308, -97.430981000000003]	[30.213447897435898, -97.430981000000003]	[30.223130487179485, -97.430981000000003]	[30.232813076923076, -97.430981000000003]	[30.242495666666667, -97.430981000000003]	[30.252178256410257, -97.430981000000003]	[30.261860846153848, -97.430981000000003]	[30.271543435897435, -97.430981000000003]	[30.281226025641026, -97.430981000000003]	[30.290908615384616, -97.430981000000003]	[30.300591205128207, -97.430981000000003]	[30.310273794871794, -97.430981000000003]	[30.319956384615384, -97.430981000000003]	[30.329638974358975, -97.430981000000003]	[30.339321564102566, -97.430981000000003]	[30.349004153846153, -97.430981000000003]	[30.358686743589743, -97.430981000000003]	[30.368369333333334, -97.430981000000003]	[30.378051923076924, -97.430981000000003]	[30.387734512820515, -97.430981000000003]	[30.397417102564102, -97.430981000000003]	[30.407099692307693, -97.430981000000003]	[30.416782282051283, -97.430981000000003]	[30.426464871794874, -97.430981000000003]	[30.436147461538461, -97.430981000000003]	[30.445830051282051, -97.430981000000003]	[30.455512641025642, -97.430981000000003]	[30.465195230769233, -97.430981000000003]	[30.47487782051282, -97.430981000000003]	[30.48456041025641, -97.430981000000003]	[30.494243000000001, -97.430981000000003]
